user,joined_timestamp,num_auctions_engaged
buyer,2017-02-04 01:27:06,22
buyer,2017-02-04 02:04:47,25
seller,2017-02-04 03:21:58,16
seller,2017-02-04 05:55:37,17
buyer,2017-02-04 06:14:57,23
buyer,2017-02-04 06:20:16,20
buyer,2017-02-05 06:29:41,16
seller,2017-02-07 01:53:06,12
buyer,2017-02-07 06:09:37,25
seller,2017-02-07 06:28:24,19
buyer,2017-02-07 10:31:03,23
seller,2017-02-08 01:12:46,17
seller,2017-02-08 02:39:55,17
seller,2017-02-08 04:08:46,14
seller,2017-02-08 05:19:59,16
seller,2017-02-08 12:41:16,12
seller,2017-02-08 12:47:21,15
seller,2017-02-09 05:04:48,16
buyer,2017-02-10 02:06:51,19
buyer,2017-02-10 02:34:28,21
buyer,2017-02-10 03:59:40,21
buyer,2017-02-10 05:32:45,20
seller,2017-02-10 05:50:42,15
buyer,2017-02-10 06:28:39,28
seller,2017-02-10 06:48:44,19
buyer,2017-02-10 09:26:12,21
buyer,2017-02-10 13:04:34,26
buyer,2017-02-11 02:43:45,22
buyer,2017-02-11 04:22:47,22
seller,2017-02-14 01:03:05,16
buyer,2017-02-14 03:18:22,19
buyer,2017-02-14 04:08:37,21
buyer,2017-02-15 01:42:27,17
buyer,2017-02-15 02:08:52,21
seller,2017-02-15 02:41:41,12
buyer,2017-02-15 02:58:13,20
buyer,2017-02-15 23:40:24,24
buyer,2017-02-16 05:14:57,21
buyer,2017-02-16 06:28:35,18
seller,2017-02-16 06:36:57,13
buyer,2017-02-16 07:36:45,29
buyer,2017-02-16 23:46:43,19
buyer,2017-02-17 00:22:23,22
seller,2017-02-17 01:13:05,16
seller,2017-02-17 02:27:19,13
buyer,2017-02-17 02:54:09,22
buyer,2017-02-17 02:54:39,23
seller,2017-02-17 03:10:58,15
buyer,2017-02-17 05:34:09,21
buyer,2017-02-17 07:00:28,22
seller,2017-02-17 07:34:20,14
buyer,2017-02-17 12:29:42,14
seller,2017-02-18 00:19:16,16
buyer,2017-02-18 02:51:24,19
buyer,2017-02-18 03:20:01,21
buyer,2017-02-18 05:30:39,18
buyer,2017-02-18 06:45:30,25
buyer,2017-02-18 09:08:28,23
buyer,2017-02-18 22:57:53,22
buyer,2017-02-19 10:30:43,24
buyer,2017-02-21 02:11:17,21
buyer,2017-02-21 08:49:07,24
seller,2017-02-21 09:02:27,16
buyer,2017-02-22 00:25:55,21
seller,2017-02-22 00:40:01,12
buyer,2017-02-22 01:25:01,18
buyer,2017-02-22 02:27:19,26
buyer,2017-02-22 02:28:14,21
buyer,2017-02-22 02:49:20,24
seller,2017-02-22 05:45:24,14
buyer,2017-02-22 06:17:29,15
buyer,2017-02-23 00:42:00,18
buyer,2017-02-23 01:52:24,21
buyer,2017-02-23 02:25:16,19
buyer,2017-02-23 03:00:05,24
buyer,2017-02-23 03:25:07,22
seller,2017-02-23 04:41:19,15
seller,2017-02-23 05:23:02,16
buyer,2017-02-23 23:08:22,21
buyer,2017-02-24 02:47:54,22
buyer,2017-02-24 03:46:46,19
buyer,2017-02-24 04:47:09,29
buyer,2017-02-24 06:04:53,20
buyer,2017-02-24 06:29:35,21
buyer,2017-02-24 07:11:16,24
buyer,2017-02-24 23:01:47,25
buyer,2017-02-25 01:48:05,22
buyer,2017-02-25 01:52:21,21
buyer,2017-02-25 03:43:51,21
buyer,2017-02-25 03:57:24,27
buyer,2017-02-25 04:13:09,19
buyer,2017-02-25 04:35:14,20
buyer,2017-02-28 00:41:15,20
buyer,2017-02-28 01:33:33,20
seller,2017-02-28 02:37:01,16
buyer,2017-02-28 02:57:56,22
buyer,2017-02-28 03:15:01,19
buyer,2017-02-28 03:15:47,20
buyer,2017-02-28 04:17:22,19
seller,2017-02-28 04:56:17,20
buyer,2017-02-28 07:21:49,22
buyer,2017-02-28 07:38:33,20
buyer,2017-02-28 10:25:30,17
buyer,2017-03-01 01:14:21,23
buyer,2017-03-01 02:59:48,20
buyer,2017-03-01 04:15:43,23
buyer,2017-03-01 05:21:06,21
buyer,2017-03-01 07:10:30,25
buyer,2017-03-01 07:24:09,20
buyer,2017-03-01 07:27:57,25
buyer,2017-03-02 05:37:54,22
buyer,2017-03-02 06:08:50,20
seller,2017-03-03 01:51:51,11
seller,2017-03-03 02:35:05,14
buyer,2017-03-03 04:53:14,24
buyer,2017-03-03 05:18:10,20
seller,2017-03-03 06:10:49,17
seller,2017-03-03 07:30:59,15
buyer,2017-03-03 07:49:20,21
buyer,2017-03-03 11:38:15,22
seller,2017-03-03 21:34:47,15
buyer,2017-03-04 01:14:37,23
buyer,2017-03-04 02:30:45,24
buyer,2017-03-04 02:33:09,20
buyer,2017-03-04 03:02:22,22
buyer,2017-03-04 05:46:54,21
seller,2017-03-04 07:40:45,17
buyer,2017-03-04 09:01:04,26
buyer,2017-03-04 12:05:05,22
buyer,2017-03-05 03:47:45,20
buyer,2017-03-06 13:02:54,21
seller,2017-03-07 01:08:24,12
buyer,2017-03-07 02:40:21,24
seller,2017-03-07 02:45:19,13
buyer,2017-03-07 02:59:06,22
buyer,2017-03-07 02:59:54,21
buyer,2017-03-07 03:56:55,23
buyer,2017-03-07 05:58:12,15
buyer,2017-03-08 00:36:56,18
buyer,2017-03-08 02:46:42,15
buyer,2017-03-08 02:49:25,22
seller,2017-03-08 05:20:17,13
buyer,2017-03-08 07:14:25,22
buyer,2017-03-08 13:23:33,21
buyer,2017-03-09 07:04:47,23
buyer,2017-03-09 18:52:24,23
seller,2017-03-10 00:13:44,13
buyer,2017-03-10 01:02:31,20
buyer,2017-03-10 01:43:31,22
buyer,2017-03-10 02:50:16,17
seller,2017-03-10 03:35:48,12
buyer,2017-03-10 03:36:39,21
seller,2017-03-10 05:28:03,13
seller,2017-03-10 06:49:16,11
buyer,2017-03-10 07:10:29,29
seller,2017-03-10 08:30:31,14
buyer,2017-03-11 00:26:24,21
seller,2017-03-11 01:51:44,13
buyer,2017-03-11 01:53:13,20
buyer,2017-03-11 02:18:26,18
buyer,2017-03-11 03:07:30,25
buyer,2017-03-11 06:08:43,22
buyer,2017-03-11 06:35:52,22
buyer,2017-03-11 14:36:58,26
buyer,2017-03-14 00:00:21,21
buyer,2017-03-14 02:42:55,20
seller,2017-03-14 06:36:43,13
buyer,2017-03-15 00:32:25,21
buyer,2017-03-15 04:12:17,21
buyer,2017-03-15 05:10:17,26
buyer,2017-03-15 05:56:27,17
seller,2017-03-15 09:45:08,16
buyer,2017-03-15 22:53:25,20
seller,2017-03-16 02:38:18,14
buyer,2017-03-16 02:49:17,24
seller,2017-03-16 05:16:45,14
buyer,2017-03-16 06:59:05,24
buyer,2017-03-17 01:06:30,19
buyer,2017-03-17 03:12:11,22
buyer,2017-03-17 03:51:24,26
buyer,2017-03-17 04:52:43,20
buyer,2017-03-17 05:52:04,23
buyer,2017-03-17 06:25:34,26
seller,2017-03-17 07:24:31,14
seller,2017-03-17 21:29:26,15
buyer,2017-03-18 05:47:07,16
buyer,2017-03-18 06:20:47,26
buyer,2017-03-18 07:12:29,29
buyer,2017-03-18 08:30:24,23
buyer,2017-03-21 01:41:30,21
seller,2017-03-21 04:24:13,14
seller,2017-03-21 04:56:24,13
buyer,2017-03-21 05:25:36,29
buyer,2017-03-21 10:50:30,22
buyer,2017-03-22 02:38:21,27
buyer,2017-03-22 02:48:12,24
seller,2017-03-22 04:52:27,15
buyer,2017-03-22 05:26:07,17
buyer,2017-03-22 05:46:34,23
seller,2017-03-22 06:30:51,20
buyer,2017-03-22 06:57:06,20
buyer,2017-03-22 07:39:23,26
buyer,2017-03-23 01:11:36,18
seller,2017-03-23 02:05:28,17
buyer,2017-03-23 04:07:23,27
seller,2017-03-23 05:55:48,14
buyer,2017-03-23 23:42:10,22
buyer,2017-03-24 01:05:48,21
seller,2017-03-24 02:31:34,17
buyer,2017-03-24 02:56:08,27
buyer,2017-03-24 03:21:27,20
buyer,2017-03-24 05:30:07,23
buyer,2017-03-24 06:01:50,24
buyer,2017-03-24 11:42:37,27
buyer,2017-03-24 21:54:53,22
buyer,2017-03-24 23:38:52,27
seller,2017-03-25 00:36:37,14
buyer,2017-03-25 02:19:38,23
seller,2017-03-25 02:56:22,15
buyer,2017-03-25 02:58:05,21
buyer,2017-03-25 02:59:39,25
seller,2017-03-25 03:34:09,14
seller,2017-03-28 01:56:39,15
seller,2017-03-28 01:56:50,18
buyer,2017-03-28 04:33:36,22
buyer,2017-03-28 07:54:13,21
seller,2017-03-28 22:56:29,13
buyer,2017-03-29 03:38:40,26
seller,2017-03-29 04:10:01,15
seller,2017-03-29 05:18:27,17
buyer,2017-03-29 05:42:18,19
buyer,2017-03-29 05:59:13,21
buyer,2017-03-29 06:59:08,25
buyer,2017-03-29 11:17:26,25
buyer,2017-03-29 21:26:56,21
buyer,2017-03-30 00:32:41,19
seller,2017-03-30 00:51:28,15
buyer,2017-03-30 01:11:12,23
seller,2017-03-30 02:02:48,14
seller,2017-03-30 02:26:56,17
seller,2017-03-30 03:27:20,13
buyer,2017-03-30 05:19:24,24
seller,2017-03-30 06:48:17,14
seller,2017-03-30 07:52:57,16
seller,2017-03-30 23:40:55,17
buyer,2017-03-31 00:48:00,20
seller,2017-03-31 00:50:59,15
buyer,2017-03-31 00:54:28,24
seller,2017-03-31 01:48:32,13
seller,2017-03-31 02:14:30,15
buyer,2017-03-31 02:24:53,21
buyer,2017-03-31 02:40:32,23
seller,2017-03-31 03:18:28,14
seller,2017-03-31 03:28:46,15
buyer,2017-03-31 04:03:11,25
buyer,2017-03-31 06:32:30,20
buyer,2017-04-01 02:46:38,19
buyer,2017-04-01 05:11:41,19
buyer,2017-04-01 05:51:04,24
buyer,2017-04-01 07:01:44,18
buyer,2017-04-02 00:41:36,28
buyer,2017-04-02 03:48:56,21
buyer,2017-04-03 01:57:55,26
seller,2017-04-04 00:03:44,12
buyer,2017-04-04 01:45:48,25
seller,2017-04-04 03:39:54,16
buyer,2017-04-04 05:12:51,26
buyer,2017-04-04 05:15:36,22
seller,2017-04-04 05:36:42,16
buyer,2017-04-04 06:16:33,27
buyer,2017-04-04 06:28:56,21
buyer,2017-04-04 06:39:16,23
buyer,2017-04-04 07:01:50,29
buyer,2017-04-04 08:14:03,20
buyer,2017-04-05 00:36:20,19
buyer,2017-04-05 01:18:12,23
seller,2017-04-05 04:28:03,18
seller,2017-04-05 05:15:04,17
buyer,2017-04-05 09:46:36,24
seller,2017-04-05 22:52:15,13
buyer,2017-04-06 00:42:26,19
buyer,2017-04-06 01:35:56,26
buyer,2017-04-06 02:07:12,23
buyer,2017-04-06 04:59:15,17
buyer,2017-04-06 09:33:41,22
buyer,2017-04-06 11:00:28,24
buyer,2017-04-06 22:01:08,18
buyer,2017-04-07 01:08:44,24
buyer,2017-04-07 01:30:29,25
buyer,2017-04-07 01:51:41,23
buyer,2017-04-07 02:59:42,22
buyer,2017-04-07 06:24:53,26
buyer,2017-04-07 06:52:25,19
buyer,2017-04-07 07:08:35,24
buyer,2017-04-07 22:44:02,22
seller,2017-04-07 23:10:18,12
buyer,2017-04-08 00:49:30,18
seller,2017-04-08 01:01:46,16
buyer,2017-04-08 01:46:07,22
seller,2017-04-08 02:13:03,18
buyer,2017-04-08 03:32:01,22
buyer,2017-04-08 05:17:37,26
buyer,2017-04-08 06:21:20,25
buyer,2017-04-08 13:29:51,27
buyer,2017-04-09 05:17:33,24
seller,2017-04-11 02:25:53,14
buyer,2017-04-11 02:58:09,27
seller,2017-04-11 05:56:37,14
buyer,2017-04-11 23:14:44,20
buyer,2017-04-12 01:04:33,24
buyer,2017-04-12 02:13:14,24
buyer,2017-04-12 05:02:44,28
buyer,2017-04-12 06:04:27,21
buyer,2017-04-12 06:39:29,21
seller,2017-04-12 08:39:51,15
seller,2017-04-12 23:59:32,14
buyer,2017-04-13 00:04:10,24
seller,2017-04-13 00:30:29,13
buyer,2017-04-13 01:57:45,18
buyer,2017-04-13 04:14:36,19
seller,2017-04-13 05:22:27,16
buyer,2017-04-13 05:56:45,24
buyer,2017-04-13 10:05:52,24
buyer,2017-04-14 01:55:53,21
seller,2017-04-14 02:16:44,16
buyer,2017-04-14 02:21:38,21
buyer,2017-04-14 05:59:41,22
buyer,2017-04-14 07:13:28,24
buyer,2017-04-14 10:13:39,22
buyer,2017-04-15 00:08:14,24
buyer,2017-04-15 01:52:48,24
buyer,2017-04-15 02:34:23,23
buyer,2017-04-15 04:23:04,22
seller,2017-04-15 04:40:13,13
buyer,2017-04-15 05:26:02,20
buyer,2017-04-15 11:48:49,17
seller,2017-04-18 01:40:35,15
buyer,2017-04-18 04:39:22,23
buyer,2017-04-18 06:28:55,22
buyer,2017-04-18 07:22:55,26
buyer,2017-04-18 22:24:53,23
buyer,2017-04-19 00:13:26,16
buyer,2017-04-19 00:59:24,17
buyer,2017-04-19 05:54:38,24
buyer,2017-04-19 07:26:33,24
buyer,2017-04-20 00:22:58,21
seller,2017-04-20 01:15:14,14
buyer,2017-04-20 02:59:27,22
seller,2017-04-20 04:08:04,12
seller,2017-04-20 05:43:53,14
buyer,2017-04-20 06:13:27,24
buyer,2017-04-20 06:51:32,27
seller,2017-04-20 23:28:38,17
buyer,2017-04-21 02:02:29,23
seller,2017-04-21 05:17:56,16
seller,2017-04-21 06:02:04,17
buyer,2017-04-21 06:14:29,28
seller,2017-04-21 06:18:34,15
buyer,2017-04-21 06:23:30,24
buyer,2017-04-21 11:23:26,29
buyer,2017-04-21 22:08:22,25
buyer,2017-04-21 22:58:25,25
seller,2017-04-22 00:49:50,16
buyer,2017-04-22 02:48:09,30
seller,2017-04-22 02:54:11,18
seller,2017-04-22 04:18:45,16
seller,2017-04-22 05:55:36,15
seller,2017-04-22 06:31:18,18
buyer,2017-04-22 06:57:25,22
buyer,2017-04-23 00:43:21,21
buyer,2017-04-24 09:51:01,21
buyer,2017-04-24 10:04:36,21
seller,2017-04-25 00:19:59,15
buyer,2017-04-25 00:23:35,32
buyer,2017-04-25 00:58:35,24
buyer,2017-04-25 01:34:12,21
seller,2017-04-25 03:03:25,17
seller,2017-04-25 03:17:17,18
seller,2017-04-25 03:33:14,13
seller,2017-04-25 04:48:52,14
buyer,2017-04-25 04:49:38,26
buyer,2017-04-25 06:10:07,23
buyer,2017-04-25 06:22:06,24
buyer,2017-04-25 06:37:35,28
buyer,2017-04-25 06:55:45,31
buyer,2017-04-25 11:56:29,20
buyer,2017-04-26 00:10:38,27
seller,2017-04-26 02:06:09,16
buyer,2017-04-26 03:51:29,29
buyer,2017-04-26 05:11:56,22
buyer,2017-04-26 06:14:28,28
buyer,2017-04-26 23:22:32,27
buyer,2017-04-26 23:26:33,27
buyer,2017-04-27 00:12:31,20
buyer,2017-04-27 02:34:56,24
seller,2017-04-27 03:15:48,16
buyer,2017-04-27 06:15:44,26
buyer,2017-04-27 09:32:20,26
buyer,2017-04-27 22:54:17,20
buyer,2017-04-28 00:19:30,21
seller,2017-04-28 01:14:15,17
buyer,2017-04-28 02:01:04,25
buyer,2017-04-28 02:48:54,22
buyer,2017-04-28 03:47:12,23
seller,2017-04-29 01:08:42,18
buyer,2017-04-29 01:22:55,25
seller,2017-04-29 02:21:09,15
buyer,2017-04-29 05:58:27,25
buyer,2017-05-01 10:40:05,20
buyer,2017-05-01 14:20:49,22
buyer,2017-05-02 01:52:33,26
buyer,2017-05-02 02:12:33,18
seller,2017-05-02 03:01:06,16
buyer,2017-05-02 03:08:05,22
buyer,2017-05-02 03:22:21,24
buyer,2017-05-02 04:31:04,18
buyer,2017-05-02 05:01:51,26
buyer,2017-05-02 05:31:30,24
buyer,2017-05-02 06:51:24,23
buyer,2017-05-02 08:31:27,24
seller,2017-05-02 23:41:56,17
seller,2017-05-02 23:48:11,16
buyer,2017-05-03 00:34:03,21
buyer,2017-05-03 01:05:04,26
buyer,2017-05-03 01:16:48,20
seller,2017-05-03 01:36:08,16
seller,2017-05-03 03:47:39,16
buyer,2017-05-03 04:06:59,26
buyer,2017-05-03 05:49:46,23
seller,2017-05-03 06:06:22,15
buyer,2017-05-03 06:32:13,28
seller,2017-05-04 02:58:55,15
buyer,2017-05-04 03:33:34,23
seller,2017-05-04 04:26:27,16
seller,2017-05-04 08:44:08,14
buyer,2017-05-04 08:50:49,31
seller,2017-05-05 03:44:28,19
seller,2017-05-05 03:55:23,15
buyer,2017-05-05 04:45:29,31
buyer,2017-05-05 06:04:07,26
seller,2017-05-05 06:07:48,12
buyer,2017-05-05 06:21:01,22
buyer,2017-05-05 06:26:06,23
buyer,2017-05-05 23:43:46,23
buyer,2017-05-06 01:15:48,23
buyer,2017-05-06 02:10:46,28
buyer,2017-05-06 02:11:40,21
buyer,2017-05-06 04:10:55,19
buyer,2017-05-06 04:36:29,21
seller,2017-05-06 04:56:58,14
buyer,2017-05-06 06:02:44,24
buyer,2017-05-06 09:16:28,20
buyer,2017-05-06 11:35:10,24
buyer,2017-05-09 01:09:14,17
buyer,2017-05-09 01:36:43,17
buyer,2017-05-09 03:49:08,23
seller,2017-05-09 04:43:20,14
buyer,2017-05-09 05:42:15,22
buyer,2017-05-09 06:22:54,18
buyer,2017-05-09 07:07:49,30
buyer,2017-05-09 07:12:41,25
buyer,2017-05-09 07:50:51,21
seller,2017-05-09 11:47:52,17
buyer,2017-05-09 15:27:46,28
seller,2017-05-10 00:53:28,18
seller,2017-05-10 02:01:27,17
buyer,2017-05-10 03:11:36,28
buyer,2017-05-10 04:33:18,23
seller,2017-05-10 04:52:49,16
buyer,2017-05-10 05:02:06,25
buyer,2017-05-10 05:09:41,25
buyer,2017-05-10 05:23:58,22
buyer,2017-05-10 08:55:12,19
buyer,2017-05-10 12:12:43,28
buyer,2017-05-10 12:32:27,23
buyer,2017-05-10 12:59:27,24
buyer,2017-05-10 22:00:41,28
buyer,2017-05-10 23:37:51,22
buyer,2017-05-10 23:39:41,21
seller,2017-05-10 23:47:46,15
buyer,2017-05-11 00:46:40,23
seller,2017-05-11 03:31:53,17
buyer,2017-05-11 09:44:12,23
buyer,2017-05-11 12:29:48,26
buyer,2017-05-11 12:50:10,20
seller,2017-05-11 22:55:35,16
buyer,2017-05-12 00:30:01,26
buyer,2017-05-12 00:54:38,25
seller,2017-05-12 01:10:21,14
buyer,2017-05-12 01:12:58,20
buyer,2017-05-12 01:42:43,24
buyer,2017-05-12 01:54:47,23
buyer,2017-05-12 02:18:44,21
buyer,2017-05-12 06:27:48,27
buyer,2017-05-12 23:49:41,24
buyer,2017-05-13 00:27:28,27
buyer,2017-05-13 02:11:22,22
buyer,2017-05-13 02:29:25,25
seller,2017-05-13 02:37:19,17
seller,2017-05-13 04:38:26,16
buyer,2017-05-13 04:57:57,22
seller,2017-05-13 05:37:20,17
seller,2017-05-13 06:14:45,17
buyer,2017-05-13 07:47:29,21
buyer,2017-05-14 01:27:39,20
buyer,2017-05-15 08:12:24,24
buyer,2017-05-16 00:17:20,31
buyer,2017-05-16 01:34:53,25
buyer,2017-05-16 01:46:14,20
buyer,2017-05-16 03:12:24,23
seller,2017-05-16 05:16:55,15
buyer,2017-05-16 06:09:45,25
buyer,2017-05-16 06:53:51,25
buyer,2017-05-16 07:12:17,21
buyer,2017-05-16 09:58:11,19
buyer,2017-05-17 02:11:04,25
seller,2017-05-17 03:22:10,16
seller,2017-05-17 04:09:07,13
buyer,2017-05-17 04:48:41,23
buyer,2017-05-17 05:07:56,23
buyer,2017-05-17 09:24:36,24
buyer,2017-05-17 23:43:14,26
buyer,2017-05-18 00:01:27,21
buyer,2017-05-18 00:20:40,27
seller,2017-05-18 00:36:34,13
seller,2017-05-18 00:49:29,19
buyer,2017-05-18 01:33:15,29
seller,2017-05-18 02:45:40,18
buyer,2017-05-18 03:11:48,21
seller,2017-05-18 03:38:32,14
buyer,2017-05-18 09:00:33,26
seller,2017-05-19 00:04:50,17
buyer,2017-05-19 04:42:31,27
buyer,2017-05-19 04:59:22,25
buyer,2017-05-19 06:32:19,22
buyer,2017-05-19 07:30:38,25
seller,2017-05-19 22:41:54,15
buyer,2017-05-20 01:43:08,22
seller,2017-05-20 02:22:15,17
buyer,2017-05-20 02:39:39,29
buyer,2017-05-20 04:34:22,23
buyer,2017-05-20 04:36:37,20
buyer,2017-05-20 06:20:25,30
buyer,2017-05-20 06:27:43,26
buyer,2017-05-22 23:22:53,23
seller,2017-05-23 00:49:32,19
seller,2017-05-23 01:55:04,17
buyer,2017-05-23 01:59:22,21
seller,2017-05-23 05:44:44,16
buyer,2017-05-23 06:13:23,25
buyer,2017-05-23 22:36:31,23
seller,2017-05-24 00:25:56,14
buyer,2017-05-24 01:52:08,25
buyer,2017-05-24 02:21:55,30
buyer,2017-05-24 03:38:10,18
buyer,2017-05-24 04:52:19,19
buyer,2017-05-24 05:13:09,27
seller,2017-05-24 07:49:02,15
buyer,2017-05-24 08:30:27,31
buyer,2017-05-24 11:22:30,21
buyer,2017-05-24 12:08:44,24
buyer,2017-05-24 12:38:01,20
buyer,2017-05-24 12:44:53,25
seller,2017-05-24 23:56:43,15
buyer,2017-05-25 00:41:31,25
seller,2017-05-25 00:58:01,15
buyer,2017-05-25 02:07:24,27
buyer,2017-05-25 02:28:49,22
seller,2017-05-25 04:32:51,15
buyer,2017-05-25 05:54:33,28
buyer,2017-05-25 06:01:15,25
buyer,2017-05-25 06:12:31,23
buyer,2017-05-25 08:27:22,19
buyer,2017-05-25 08:37:04,26
buyer,2017-05-25 09:13:16,28
buyer,2017-05-25 09:36:34,30
buyer,2017-05-25 10:55:28,25
buyer,2017-05-25 11:02:09,20
seller,2017-05-25 11:16:45,15
seller,2017-05-26 00:31:37,15
seller,2017-05-26 00:40:13,14
buyer,2017-05-26 03:17:27,22
buyer,2017-05-26 04:16:15,23
buyer,2017-05-26 05:13:51,21
seller,2017-05-26 06:58:48,18
buyer,2017-05-26 11:02:56,24
seller,2017-05-26 23:23:45,17
buyer,2017-05-27 01:27:16,19
seller,2017-05-27 02:16:02,16
seller,2017-05-27 05:46:08,16
buyer,2017-05-27 06:36:44,22
buyer,2017-05-27 07:39:36,26
buyer,2017-05-27 12:34:42,24
buyer,2017-05-28 00:22:52,21
buyer,2017-05-30 23:46:52,22
buyer,2017-05-31 01:37:41,28
buyer,2017-05-31 02:03:22,24
buyer,2017-05-31 02:27:04,21
seller,2017-05-31 03:02:22,17
buyer,2017-05-31 03:14:16,25
buyer,2017-05-31 04:55:53,24
seller,2017-05-31 05:04:51,15
buyer,2017-05-31 05:51:01,24
seller,2017-05-31 05:54:21,14
buyer,2017-06-01 00:07:31,22
buyer,2017-06-01 00:39:17,26
buyer,2017-06-01 02:27:14,21
buyer,2017-06-01 04:44:19,24
buyer,2017-06-01 05:11:17,21
buyer,2017-06-01 06:20:43,24
buyer,2017-06-01 10:38:30,23
buyer,2017-06-02 00:37:58,28
buyer,2017-06-02 03:13:05,20
seller,2017-06-02 03:52:35,15
buyer,2017-06-02 04:13:19,25
buyer,2017-06-02 04:14:53,25
buyer,2017-06-02 04:58:23,22
buyer,2017-06-02 07:57:21,24
seller,2017-06-02 11:38:14,14
buyer,2017-06-03 03:11:12,22
buyer,2017-06-03 05:40:46,24
buyer,2017-06-04 04:47:19,22
buyer,2017-06-05 22:11:19,26
buyer,2017-06-06 00:28:56,26
buyer,2017-06-06 00:51:32,21
seller,2017-06-06 02:27:03,17
buyer,2017-06-06 02:29:28,21
buyer,2017-06-06 02:43:23,21
buyer,2017-06-07 01:27:04,31
buyer,2017-06-07 01:45:23,18
buyer,2017-06-07 02:28:30,22
buyer,2017-06-07 03:25:21,21
buyer,2017-06-07 03:45:35,23
buyer,2017-06-07 05:39:26,18
buyer,2017-06-07 06:07:28,25
buyer,2017-06-07 12:29:59,24
buyer,2017-06-07 21:22:25,26
buyer,2017-06-07 23:21:37,25
buyer,2017-06-07 23:39:01,20
buyer,2017-06-07 23:44:10,19
buyer,2017-06-08 00:35:17,27
seller,2017-06-08 01:36:26,18
seller,2017-06-08 01:40:49,15
buyer,2017-06-08 02:02:04,22
buyer,2017-06-08 02:08:16,23
buyer,2017-06-08 02:53:00,22
seller,2017-06-08 03:30:19,16
buyer,2017-06-08 03:52:22,26
buyer,2017-06-08 03:58:51,22
buyer,2017-06-08 04:47:27,23
seller,2017-06-08 05:30:41,15
seller,2017-06-08 06:31:19,14
buyer,2017-06-08 11:09:41,26
buyer,2017-06-08 13:58:25,21
seller,2017-06-09 00:50:40,17
buyer,2017-06-09 02:51:33,21
seller,2017-06-09 03:29:53,15
buyer,2017-06-09 04:32:50,21
seller,2017-06-09 05:32:20,13
seller,2017-06-09 07:05:48,19
buyer,2017-06-09 13:16:42,22
seller,2017-06-10 00:58:43,14
seller,2017-06-10 01:08:20,18
buyer,2017-06-10 01:57:43,26
seller,2017-06-10 03:17:29,20
buyer,2017-06-10 04:24:08,22
buyer,2017-06-10 05:57:22,22
buyer,2017-06-10 06:17:20,21
buyer,2017-06-10 06:37:08,24
buyer,2017-06-11 13:48:17,25
seller,2017-06-12 11:17:12,15
seller,2017-06-12 11:24:04,12
seller,2017-06-12 11:29:00,19
seller,2017-06-12 11:36:11,13
buyer,2017-06-12 12:27:25,25
buyer,2017-06-12 23:40:52,24
seller,2017-06-13 01:28:11,14
seller,2017-06-13 01:31:58,13
seller,2017-06-13 01:32:14,18
buyer,2017-06-13 02:50:04,23
buyer,2017-06-13 06:35:35,28
buyer,2017-06-13 07:01:07,26
buyer,2017-06-13 07:04:44,22
seller,2017-06-13 21:50:55,17
buyer,2017-06-14 02:15:07,22
seller,2017-06-14 03:29:15,14
buyer,2017-06-14 12:46:28,24
buyer,2017-06-14 12:50:20,22
buyer,2017-06-14 13:23:39,24
buyer,2017-06-15 01:07:22,20
buyer,2017-06-15 01:41:20,23
seller,2017-06-15 02:31:55,17
seller,2017-06-15 02:38:51,17
seller,2017-06-15 03:06:34,13
buyer,2017-06-15 04:20:30,25
buyer,2017-06-15 06:06:37,23
buyer,2017-06-15 06:10:57,20
buyer,2017-06-15 06:36:37,25
buyer,2017-06-15 06:46:40,29
buyer,2017-06-15 06:52:08,27
buyer,2017-06-15 06:57:14,21
buyer,2017-06-16 01:40:43,22
buyer,2017-06-16 06:55:32,20
buyer,2017-06-16 11:44:47,28
seller,2017-06-17 00:57:23,19
buyer,2017-06-17 03:33:49,25
seller,2017-06-17 04:23:21,16
seller,2017-06-18 00:31:14,17
buyer,2017-06-18 05:15:32,24
buyer,2017-06-18 11:53:34,18
buyer,2017-06-19 12:28:35,21
buyer,2017-06-20 00:24:03,23
buyer,2017-06-20 00:24:28,25
seller,2017-06-20 00:47:06,14
seller,2017-06-20 01:06:25,13
seller,2017-06-20 01:42:29,13
buyer,2017-06-20 02:01:36,25
buyer,2017-06-20 03:53:19,25
buyer,2017-06-20 10:29:39,24
buyer,2017-06-21 00:36:32,27
buyer,2017-06-21 00:48:05,20
buyer,2017-06-21 02:46:14,24
buyer,2017-06-21 02:52:39,21
seller,2017-06-21 03:07:14,17
seller,2017-06-21 06:34:08,15
buyer,2017-06-21 06:37:04,21
buyer,2017-06-21 07:19:11,23
buyer,2017-06-21 23:34:29,26
buyer,2017-06-22 00:52:11,23
buyer,2017-06-22 02:49:27,26
seller,2017-06-22 03:00:56,15
buyer,2017-06-22 04:27:43,29
buyer,2017-06-22 04:53:42,26
seller,2017-06-22 04:58:44,16
seller,2017-06-22 05:20:25,17
seller,2017-06-22 06:11:12,16
buyer,2017-06-22 10:14:14,29
buyer,2017-06-22 22:14:28,27
seller,2017-06-22 23:45:43,13
buyer,2017-06-23 04:06:41,22
buyer,2017-06-23 04:10:01,20
seller,2017-06-23 04:11:40,16
buyer,2017-06-23 09:31:32,25
buyer,2017-06-23 20:53:11,18
buyer,2017-06-24 02:10:54,27
seller,2017-06-24 08:54:09,15
